DATAFLOW,LAST UPDATE,freq,iccs,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Croatia,2022,21,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Croatia,2023,15,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Hungary,2013,139,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Hungary,2014,155,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Hungary,2015,136,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Hungary,2017,170,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Hungary,2018,37,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Hungary,2019,93,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Hungary,2020,133,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Hungary,2021,164,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Hungary,2022,132,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Hungary,2023,136,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Ireland,2013,18,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Iceland,2013,1,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Iceland,2017,1,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Iceland,2018,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Italy,2008,138,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Italy,2009,148,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Italy,2010,168,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Italy,2011,161,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Italy,2012,150,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Italy,2013,287,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Italy,2014,289,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Italy,2015,253,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Italy,2016,267,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Italy,2017,287,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Italy,2018,286,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Italy,2019,279,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Italy,2020,282,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Italy,2021,275,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Italy,2022,281,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Italy,2023,293,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Liechtenstein,2013,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Liechtenstein,2014,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Liechtenstein,2015,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Liechtenstein,2016,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Lithuania,2008,82,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Lithuania,2009,79,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Lithuania,2010,82,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Lithuania,2011,90,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Lithuania,2012,83,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Lithuania,2013,97,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Lithuania,2014,100,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Lithuania,2015,91,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Lithuania,2016,89,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Lithuania,2017,89,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Lithuania,2018,89,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Lithuania,2019,74,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Lithuania,2020,71,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Lithuania,2021,56,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Lithuania,2022,46,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Lithuania,2023,49,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Luxembourg,2011,4,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Luxembourg,2012,4,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Luxembourg,2013,5,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Luxembourg,2014,4,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Luxembourg,2015,5,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Luxembourg,2016,1,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Luxembourg,2017,5,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Latvia,2013,45,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Latvia,2014,46,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Latvia,2015,49,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Latvia,2016,47,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Latvia,2017,42,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Latvia,2018,38,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Latvia,2019,39,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Latvia,2020,33,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Latvia,2021,33,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Latvia,2022,34,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Latvia,2023,33,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Montenegro,2008,1,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Montenegro,2009,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Montenegro,2010,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Montenegro,2011,1,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Montenegro,2012,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Montenegro,2013,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Montenegro,2014,2,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Montenegro,2015,1,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Montenegro,2016,1,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Montenegro,2017,1,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Montenegro,2018,1,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Montenegro,2019,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Montenegro,2020,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Montenegro,2021,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Montenegro,2022,3,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Montenegro,2023,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Malta,2013,1,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Malta,2014,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Malta,2015,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Malta,2016,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Malta,2017,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Malta,2018,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Malta,2019,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Malta,2020,0,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Malta,2021,1,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Malta,2022,1,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Malta,2023,1,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Norway,2008,9,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Norway,2009,11,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Norway,2010,11,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Norway,2011,12,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Norway,2012,9,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Norway,2013,6,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Norway,2014,9,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Norway,2015,11,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Norway,2016,12,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Norway,2017,14,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Norway,2018,17,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Norway,2019,16,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Norway,2020,17,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Norway,2021,17,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Norway,2022,15,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Norway,2023,13,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Poland,2016,364,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Poland,2017,374,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Poland,2018,370,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Poland,2019,357,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Poland,2020,352,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Poland,2021,372,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Poland,2022,368,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Poland,2023,370,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Portugal,2008,13,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Portugal,2009,13,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Portugal,2010,13,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Portugal,2011,15,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Portugal,2012,14,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Portugal,2013,12,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Portugal,2014,15,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Portugal,2015,15,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Portugal,2016,16,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Portugal,2017,17,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Portugal,2018,17,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Portugal,2019,15,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Portugal,2020,11,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Portugal,2021,16,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Portugal,2022,13,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Romania,2008,277,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Romania,2009,267,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Romania,2010,259,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Romania,2011,261,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Romania,2012,237,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Romania,2013,245,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Romania,2014,249,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Romania,2015,254,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Romania,2016,246,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Romania,2017,205,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Romania,2018,182,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Romania,2019,172,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Romania,2020,187,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Romania,2021,221,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Romania,2022,184,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Romania,2023,210,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Serbia,2013,50,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Serbia,2014,52,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Serbia,2015,50,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Serbia,2016,46,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Serbia,2017,42,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Serbia,2018,36,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Serbia,2019,48,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Serbia,2020,50,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Serbia,2021,23,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Serbia,2022,44,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Serbia,2023,55,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Sweden,2008,28,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Sweden,2009,29,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Sweden,2010,25,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Sweden,2011,28,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Sweden,2012,26,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Sweden,2013,29,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Sweden,2014,25,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Sweden,2015,28,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Sweden,2016,31,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Sweden,2017,33,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Sweden,2018,38,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Sweden,2019,41,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Sweden,2020,45,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Sweden,2021,55,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Sweden,2022,61,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Sweden,2023,60,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Slovenia,2016,4,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Slovenia,2017,3,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Slovenia,2018,5,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Slovenia,2019,6,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Slovenia,2020,5,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Slovenia,2021,4,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Slovenia,2022,4,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Slovenia,2023,5,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Slovakia,2014,33,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Slovakia,2015,30,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Slovakia,2016,31,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Slovakia,2017,28,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Slovakia,2018,32,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Slovakia,2019,35,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Slovakia,2020,33,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Slovakia,2021,39,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Slovakia,2023,42,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Türkiye,2009,48,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Türkiye,2010,120,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Türkiye,2011,126,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Türkiye,2012,172,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Türkiye,2013,1067,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Türkiye,2014,1072,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Türkiye,2015,1112,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Türkiye,2016,1142,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Türkiye,2018,1187,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Türkiye,2019,1201,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Türkiye,2020,1270,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Türkiye,2021,1380,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Türkiye,2022,1518,,
ESTAT:CRIM_PRIS_OFF(1.0),23/04/25 11:00:00,Annual,Intentional homicide,Females,Number,Türkiye,2023,1295,,
